,index,id_mutation,date_mutation,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,lot1_surface_carrez,lot2_surface_carrez,lot3_surface_carrez,lot4_surface_carrez,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,surface_terrain,longitude,latitude,année,mois,duplicated
774324,2334382,2018-1018144,2018-09-29,Vente,105000.0,36.0,,RUE ETIENNE MAREY,3394,75020.0,75120,Paris 20e Arrondissement,75,10.69,,,,,1,2.0,Appartement,9.0,1.0,,,,2.405847,48.868551000000004,2018,9,False
774325,2334383,2018-1018145,2018-09-20,Vente,240000.0,25.0,,AV CORENTIN CARIOU,2334,75019.0,75119,Paris 19e Arrondissement,75,36.7,,,,,2,2.0,Appartement,37.0,2.0,,,,2.384289,48.897372,2018,9,False
774326,2334384,2018-1018146,2018-10-01,Vente,980000.0,4.0,,RUE JEAN BAPTISTE DUMAY,4853,75020.0,75120,Paris 20e Arrondissement,75,,114.09,,,,2,2.0,Appartement,115.0,4.0,,,,2.388293,48.873988,2018,10,False
774327,2334385,2018-1018147,2018-09-26,Vente,185000.0,32.0,,RUE DE LA CRX ST SIMON,2464,75020.0,75120,Paris 20e Arrondissement,75,,,,,,1,2.0,Appartement,120.0,3.0,,,,2.4093880000000003,48.854834000000004,2018,9,False
774328,2334386,2018-1018148,2018-09-25,Vente,464000.0,59.0,,RUE DE LA CHINE,2010,75020.0,75120,Paris 20e Arrondissement,75,,,63.12,,,4,2.0,Appartement,62.0,3.0,,,,2.3956779999999998,48.869663,2018,9,False
774329,2334387,2018-1018149,2018-09-24,Vente,505000.0,13.0,,RUE DU PRE ST GERVAIS,7796,75019.0,75119,Paris 19e Arrondissement,75,64.05,,,,,1,2.0,Appartement,63.0,3.0,,,,2.392639,48.876296,2018,9,False
774330,2334390,2018-1018151,2018-10-10,Vente,385000.0,12.0,,RUE EUGENE JUMIN,3417,75019.0,75119,Paris 19e Arrondissement,75,49.51,,,,,2,2.0,Appartement,47.0,3.0,,,,2.392832,48.887168,2018,10,False
774331,2334391,2018-1018152,2018-09-18,Vente,324010.0,50.0,,RUE DE MENILMONTANT,6270,75020.0,75120,Paris 20e Arrondissement,75,,38.85,,,,2,2.0,Appartement,37.0,1.0,,,,2.387911,48.867886999999996,2018,9,False
774332,2334393,2018-1018154,2018-09-28,Vente,143000.0,13.0,,RUE ERNEST LEFEVRE,3347,75020.0,75120,Paris 20e Arrondissement,75,15.84,,,,,2,2.0,Appartement,10.0,1.0,,,,2.402757,48.869347,2018,9,False
774333,2334394,2018-1018155,2018-09-28,Vente,210000.0,8.0,,RUE FERDINAND GAMBON,3589,75020.0,75120,Paris 20e Arrondissement,75,,,,,,1,2.0,Appartement,23.0,2.0,,,,2.4073990000000003,48.853442,2018,9,False
774334,2334395,2018-1018156,2018-09-27,Vente,150000.0,371.0,,RUE DES PYRENEES,7904,75020.0,75120,Paris 20e Arrondissement,75,25.12,,,,,1,2.0,Appartement,15.0,1.0,,,,2.389982,48.873084999999996,2018,9,False
774335,2334398,2018-1018159,2018-10-08,Vente,230769.0,28.0,,RUE DU CAPITAINE FERBER,1500,75020.0,75120,Paris 20e Arrondissement,75,25.91,,,,,1,2.0,Appartement,30.0,1.0,,,,2.406562,48.866356,2018,10,False
774336,2334400,2018-1018160,2018-09-17,Vente,170016.0,18.0,B,BD DE CHARONNE,1887,75020.0,75120,Paris 20e Arrondissement,75,42.0,,,,,1,2.0,Appartement,40.0,2.0,,,,2.399528,48.849398,2018,9,False
774337,2334401,2018-1018161,2018-10-10,Vente,520000.0,21.0,,RUE DES FOUGERES,3759,75020.0,75120,Paris 20e Arrondissement,75,77.52,,,,,2,2.0,Appartement,78.0,3.0,,,,2.4094830000000003,48.872263000000004,2018,10,False
774338,2334402,2018-1018162,2018-09-25,Vente,917195.0,85.0,,RUE MANIN,5976,75019.0,75119,Paris 19e Arrondissement,75,87.15,,,,,1,2.0,Appartement,84.0,3.0,,,,2.3844540000000003,48.883095000000004,2018,9,False
774339,2334407,2018-1018165,2018-09-24,Vente,680000.0,45.0,,RUE DE LA PLAINE,7508,75020.0,75120,Paris 20e Arrondissement,75,89.91,,,,,2,2.0,Appartement,88.0,5.0,,,,2.403668,48.850378000000006,2018,9,False
774340,2334408,2018-1018166,2018-10-08,Vente,165000.0,11.0,,RUE LEON GIRAUD,5558,75019.0,75119,Paris 19e Arrondissement,75,27.93,,,,,2,2.0,Appartement,26.0,1.0,,,,2.3821,48.887716999999995,2018,10,False
774341,2334409,2018-1018167,2018-10-10,Vente,342000.0,21.0,,RUE DU TRANSVAAL,9418,75020.0,75120,Paris 20e Arrondissement,75,39.95,,,,,2,2.0,Appartement,39.0,2.0,,,,2.387757,48.871815999999995,2018,10,False
774342,2334410,2018-1018168,2018-09-17,Vente,132000.0,7.0,,RUE DE LA DHUIS,2786,75020.0,75120,Paris 20e Arrondissement,75,15.78,,,,,1,2.0,Appartement,15.0,1.0,,,,2.405023,48.867599,2018,9,False
774343,2334411,2018-1018169,2018-10-02,Vente,700000.0,14.0,B,RUE FREDERICK LEMAITRE,3836,75020.0,75120,Paris 20e Arrondissement,75,81.36,,,,,1,2.0,Appartement,74.0,4.0,,,,2.392303,48.873973,2018,10,False
774345,2334416,2018-1018172,2018-09-24,Vente,257000.0,2.0,,RUE DU CAPITAINE MARCHAL,1506,75020.0,75120,Paris 20e Arrondissement,75,27.25,,,,,3,2.0,Appartement,27.0,2.0,,,,2.405954,48.866766,2018,9,False
774346,2334417,2018-1018173,2018-07-26,Vente,135000.0,40.0,,RUE DE L OURCQ,6980,75019.0,75119,Paris 19e Arrondissement,75,,33.3,,,,2,2.0,Appartement,34.0,1.0,,,,2.381177,48.891564,2018,7,False
774348,2334421,2018-1018176,2018-10-08,Vente,89000.0,46.0,,RUE DES PYRENEES,7904,75020.0,75120,Paris 20e Arrondissement,75,8.51,,,,,1,2.0,Appartement,8.0,1.0,,,,2.4064959999999997,48.851688,2018,10,False
774349,2334422,2018-1018177,2018-09-24,Vente,349500.0,30.0,,RUE CLAVEL,2092,75019.0,75119,Paris 19e Arrondissement,75,5.77,43.62,,,,2,2.0,Appartement,50.0,4.0,,,,2.3840830000000004,48.876496,2018,9,False
774350,2334423,2018-1018178,2018-09-21,Vente,160000.0,26.0,,RUE FLORIAN,3690,75020.0,75120,Paris 20e Arrondissement,75,25.55,,,,,1,2.0,Appartement,22.0,2.0,,,,2.403757,48.85935,2018,9,False
774352,2334426,2018-1018181,2018-10-02,Vente,435000.0,5.0,,RUE DE CRIMEE,2443,75019.0,75119,Paris 19e Arrondissement,75,54.5,,,,,2,2.0,Appartement,55.0,2.0,,,,2.391687,48.877052,2018,10,False
774354,2334428,2018-1018183,2018-09-28,Vente,228000.0,3.0,,RUE MEYNADIER,6313,75019.0,75119,Paris 19e Arrondissement,75,,,,,,2,2.0,Appartement,31.0,2.0,,,,2.3824970000000003,48.883184,2018,9,False
774355,2334429,2018-1018184,2018-10-05,Vente,257840.0,1.0,,RUE PIXERECOURT,7504,75020.0,75120,Paris 20e Arrondissement,75,30.96,,,,,2,2.0,Appartement,29.0,1.0,,,,2.394878,48.870453999999995,2018,10,False
774356,2334430,2018-1018185,2018-09-21,Vente,168000.0,8.0,,VLA DE L ADOUR,0073,75019.0,75119,Paris 19e Arrondissement,75,23.11,,,,,2,2.0,Appartement,24.0,1.0,,,,2.386885,48.875483,2018,9,False
774357,2334431,2018-1018186,2018-10-02,Vente,405000.0,7.0,,RUE FRANCOIS PINTON,3809,75019.0,75119,Paris 19e Arrondissement,75,43.94,,,,,3,2.0,Appartement,45.0,3.0,,,,2.390214,48.881894,2018,10,False
774359,2334433,2018-1018188,2018-10-10,Vente,150000.0,23.0,B,RUE DU TELEGRAPHE,9188,75020.0,75120,Paris 20e Arrondissement,75,19.05,,,,,1,2.0,Appartement,18.0,1.0,,,,2.3989849999999997,48.8728,2018,10,False
774360,2334436,2018-1018190,2018-10-12,Vente,390000.0,112.0,,AV GAMBETTA,3933,75020.0,75120,Paris 20e Arrondissement,75,59.85,,,,,3,2.0,Appartement,54.0,3.0,,,,2.4047169999999998,48.87161,2018,10,False
774361,2334437,2018-1018191,2018-10-12,Vente,296000.0,72.0,,RUE DES PYRENEES,7904,75020.0,75120,Paris 20e Arrondissement,75,37.04,,,,,2,2.0,Appartement,40.0,2.0,,,,2.406053,48.854085,2018,10,False
774363,2334440,2018-1018193,2018-10-12,Vente,730000.0,91.0,,AV GAMBETTA,3933,75020.0,75120,Paris 20e Arrondissement,75,92.75,,,,,1,2.0,Appartement,98.0,5.0,,,,2.399249,48.866077000000004,2018,10,False
774364,2334441,2018-1018194,2018-09-28,Vente,472900.0,17.0,,RUE LAURENCE SAVART,5395,75020.0,75120,Paris 20e Arrondissement,75,38.75,,,,,4,2.0,Appartement,35.0,2.0,,,,2.393384,48.868177,2018,9,False
774365,2334442,2018-1018195,2018-09-28,Vente,85000.0,141.0,,AV JEAN JAURES,4903,75019.0,75119,Paris 19e Arrondissement,75,,,,,,1,2.0,Appartement,20.0,2.0,,,,2.384175,48.886842,2018,9,False
774366,2334443,2018-1018196,2018-09-21,Vente,233010.0,52.0,,RUE DE CRIMEE,2443,75019.0,75119,Paris 19e Arrondissement,75,22.65,,,,,1,2.0,Appartement,24.0,1.0,,,,2.388888,48.880472,2018,9,False
774368,2334446,2018-1018198,2018-10-01,Vente,420000.0,31.0,,RUE DES PRAIRIES,7785,75020.0,75120,Paris 20e Arrondissement,75,64.28,,,,,2,2.0,Appartement,64.0,3.0,,,,2.402462,48.862289000000004,2018,10,False
774369,2334447,2018-1018199,2018-09-28,Vente,147000.0,10.0,T,RUE JANSSEN,4816,75019.0,75119,Paris 19e Arrondissement,75,21.7,,,,,1,2.0,Appartement,17.0,2.0,,,,2.397123,48.879546000000005,2018,9,False
774370,2334448,2018-1018200,2018-10-12,Vente,610000.0,37.0,,RUE BOURET,1195,75019.0,75119,Paris 19e Arrondissement,75,76.97,,,,,1,2.0,Appartement,66.0,4.0,,,,2.3716619999999997,48.882551,2018,10,False
774371,2334450,2018-1018202,2018-10-15,Vente,389000.0,220.0,,RUE DE BELLEVILLE,0833,75020.0,75120,Paris 20e Arrondissement,75,,,,,,3,2.0,Appartement,50.0,3.0,,,,2.396393,48.875174,2018,10,False
774372,2334453,2018-1018204,2018-10-09,Vente,200000.0,15.0,,RUE ETIENNE DOLET,3388,75020.0,75120,Paris 20e Arrondissement,75,27.71,,,,,2,2.0,Appartement,29.0,1.0,,,,2.3839189999999997,48.867954,2018,10,False
774375,2334469,2018-1018209,2018-10-01,Vente,232500.0,97.0,,RUE DES MARAICHERS,5985,75020.0,75120,Paris 20e Arrondissement,75,27.1,,,,,1,2.0,Appartement,20.0,1.0,,,,2.405162,48.856266,2018,10,False
774376,2334470,2018-1018210,2018-09-26,Vente,140000.0,7.0,,RUE DU DEPARTEMENT,2709,75019.0,75119,Paris 19e Arrondissement,75,15.9,,,,,1,2.0,Appartement,16.0,1.0,,,,2.366797,48.884989000000004,2018,9,False
774377,2334473,2018-1018212,2018-09-27,Vente,385000.0,148.0,,AV JEAN JAURES,4903,75019.0,75119,Paris 19e Arrondissement,75,42.5,,,,,2,2.0,Appartement,41.0,3.0,,,,2.387131,48.886956,2018,9,False
774379,2334475,2018-1018214,2018-10-08,Vente,170000.0,19.0,,RUE MELINGUE,6257,75019.0,75119,Paris 19e Arrondissement,75,16.97,,,,,2,2.0,Appartement,19.0,1.0,,,,2.385513,48.875458,2018,10,False
774380,2334478,2018-1018216,2018-10-04,Vente,542200.0,30.0,,AV MATHURIN MOREAU,6172,75019.0,75119,Paris 19e Arrondissement,75,59.05,,,,,2,2.0,Appartement,63.0,2.0,,,,2.37487,48.878189,2018,10,False
774381,2334479,2018-1018217,2018-10-09,Vente,295000.0,14.0,,RUE DE LA VILLETTE,9839,75019.0,75119,Paris 19e Arrondissement,75,29.61,,,,,1,2.0,Appartement,32.0,2.0,,,,2.387736,48.875442,2018,10,False
774382,2334480,2018-1018218,2018-10-16,Vente,143000.0,7.0,,RUE DU CLOS,2135,75020.0,75120,Paris 20e Arrondissement,75,16.55,,,,,2,2.0,Appartement,16.0,1.0,,,,2.4060490000000003,48.856863,2018,10,False
774383,2334481,2018-1018219,2018-10-11,Vente,227500.0,16.0,,RUE STENDHAL,9085,75020.0,75120,Paris 20e Arrondissement,75,22.55,,,,,1,2.0,Appartement,25.0,1.0,,,,2.40225,48.861612,2018,10,False
774384,2334484,2018-1018221,2018-09-26,Vente,845000.0,2.0,,RUE CHARLES RENOUVIER,1870,75020.0,75120,Paris 20e Arrondissement,75,105.3,,,,,2,2.0,Appartement,105.0,4.0,,,,2.399679,48.86145,2018,9,False
774385,2334490,2018-1018224,2018-09-26,Vente,260000.0,11.0,,RUE DE BAGNOLET,0626,75020.0,75120,Paris 20e Arrondissement,75,,33.49,,,,2,2.0,Appartement,37.0,2.0,,,,2.395289,48.856986,2018,9,False
774386,2334491,2018-1018225,2018-10-12,Vente,900000.0,7.0,,RUE DE LA CHINE,2010,75020.0,75120,Paris 20e Arrondissement,75,,,,,,2,2.0,Appartement,88.0,4.0,,,,2.3993740000000003,48.866669,2018,10,False
774387,2334494,2018-1018227,2018-10-03,Vente,400000.0,15.0,,QUAI DE LA GIRONDE,4197,75019.0,75119,Paris 19e Arrondissement,75,,57.29,,,,2,2.0,Appartement,55.0,3.0,,,,2.384309,48.894163,2018,10,False
774388,2334495,2018-1018228,2018-10-02,Vente,308000.0,13.0,,RUE LEON GIRAUD,5558,75019.0,75119,Paris 19e Arrondissement,75,,42.06,,,,2,2.0,Appartement,43.0,2.0,,,,2.382425,48.887899,2018,10,False
774390,2334500,2018-1018231,2018-10-16,Vente,320000.0,18.0,,RUE DES REGLISES,8096,75020.0,75120,Paris 20e Arrondissement,75,,40.76,,,,2,2.0,Appartement,39.0,2.0,,,,2.409795,48.855212,2018,10,False
774391,2334501,2018-1018232,2018-10-09,Vente,180000.0,17.0,,RUE DE LORRAINE,5755,75019.0,75119,Paris 19e Arrondissement,75,,25.9,,,,2,2.0,Appartement,29.0,1.0,,,,2.3831759999999997,48.885521999999995,2018,10,False
774392,2334504,2018-1018234,2018-10-09,Vente,183000.0,134.0,,AV GAMBETTA,3933,75020.0,75120,Paris 20e Arrondissement,75,32.16,,,,,2,2.0,Appartement,32.0,1.0,,,,2.405513,48.872782,2018,10,False
774393,2334505,2018-1018235,2018-10-09,Vente,300000.0,12.0,,RUE DE TANGER,9171,75019.0,75119,Paris 19e Arrondissement,75,39.6,,,,,3,2.0,Appartement,35.0,2.0,,,,2.367671,48.884868,2018,10,False
774395,2334508,2018-1018238,2018-10-09,Vente,165000.0,26.0,,RUE ORFILA,6924,75020.0,75120,Paris 20e Arrondissement,75,,21.46,,,,2,2.0,Appartement,17.0,2.0,,,,2.3959349999999997,48.865924,2018,10,False
774396,2334509,2018-1018239,2018-10-15,Vente,331900.0,27.0,,RUE DU CLOS,2135,75020.0,75120,Paris 20e Arrondissement,75,,48.11,,,,2,2.0,Appartement,49.0,2.0,,,,2.4068970000000003,48.857561,2018,10,False
774397,2334510,2018-1018240,2018-10-03,Vente,141294.0,62.0,,RUE PIXERECOURT,7504,75020.0,75120,Paris 20e Arrondissement,75,47.18,,,,,2,2.0,Appartement,47.0,2.0,,,,2.396897,48.873688,2018,10,False
774398,2334511,2018-1018241,2018-09-28,Vente,160000.0,25.0,B,RUE CLAVEL,2092,75019.0,75119,Paris 19e Arrondissement,75,29.6,,,,,2,2.0,Appartement,32.0,2.0,,,,2.383261,48.875355,2018,9,False
774399,2334512,2018-1018242,2018-10-03,Vente,1445000.0,6.0,,RUE DE L ERMITAGE,3324,75020.0,75120,Paris 20e Arrondissement,75,147.59,,,,,1,2.0,Appartement,200.0,6.0,,,,2.3919740000000003,48.869803999999995,2018,10,False
774400,2334516,2018-1018244,2018-09-27,Vente,153000.0,48.0,,AV SECRETAN,8896,75019.0,75119,Paris 19e Arrondissement,75,18.53,,,,,1,2.0,Appartement,19.0,1.0,,,,2.374701,48.880328000000006,2018,9,False
774401,2334520,2018-1018246,2018-10-08,Vente,756969.6,57.0,B,RUE SAINT FARGEAU,8603,75020.0,75120,Paris 20e Arrondissement,75,,,,,,2,2.0,Appartement,116.0,5.0,,,,2.405316,48.872256,2018,10,False
774402,2334521,2018-1018247,2018-10-11,Vente,217976.0,2.0,,IMP DES ANGLAIS,0345,75019.0,75119,Paris 19e Arrondissement,75,27.75,,,,,1,2.0,Appartement,28.0,2.0,,,,2.37567,48.889033000000005,2018,10,False
774403,2334522,2018-1018248,2018-09-28,Vente,355000.0,28.0,,RUE BOURET,1195,75019.0,75119,Paris 19e Arrondissement,75,,38.43,,,,2,2.0,Appartement,20.0,2.0,,,,2.374518,48.881707,2018,9,False
774404,2334523,2018-1018249,2018-10-10,Vente,1633100.0,5.0,B,RUE CARDUCCI,1552,75019.0,75119,Paris 19e Arrondissement,75,173.86,,,,,1,2.0,Appartement,135.0,5.0,,,,2.3869689999999997,48.876815,2018,10,False
774405,2334524,2018-1018250,2018-09-28,Vente,290000.0,125.0,,BD SERURIER,8939,75019.0,75119,Paris 19e Arrondissement,75,37.02,,,,,1,2.0,Appartement,46.0,2.0,,,,2.394678,48.883387,2018,9,False
774406,2334526,2018-1018252,2018-10-10,Vente,180000.0,83.0,,RUE DES GRANDS CHAMPS,4287,75020.0,75120,Paris 20e Arrondissement,75,25.37,,,,,1,2.0,Appartement,20.0,1.0,,,,2.4066560000000004,48.851721000000005,2018,10,False
774407,2334527,2018-1018253,2018-10-16,Vente,620000.0,62.0,,RUE PIXERECOURT,7504,75020.0,75120,Paris 20e Arrondissement,75,81.22,,,,,2,2.0,Appartement,80.0,4.0,,,,2.396897,48.873688,2018,10,False
774408,2334528,2018-1018254,2018-10-10,Vente,496000.0,5.0,,RUE CHARLES RENOUVIER,1870,75020.0,75120,Paris 20e Arrondissement,75,63.17,,,,,2,2.0,Appartement,60.0,3.0,,,,2.399629,48.861684000000004,2018,10,False
774409,2334529,2018-1018255,2018-09-28,Vente,144000.0,36.0,,RUE BOYER,1240,75020.0,75120,Paris 20e Arrondissement,75,18.21,,,,,1,2.0,Appartement,19.0,1.0,,,,2.392296,48.868873,2018,9,False
774410,2334530,2018-1018256,2018-10-02,Vente,395000.0,12.0,,RUE RIQUET,8241,75019.0,75119,Paris 19e Arrondissement,75,53.3,,,,,2,2.0,Appartement,58.0,2.0,,,,2.37583,48.888537,2018,10,False
774411,2334537,2018-1018258,2018-10-15,Vente,445000.0,165.0,,RUE DE BELLEVILLE,0833,75019.0,75119,Paris 19e Arrondissement,75,,47.68,,,,2,2.0,Appartement,40.0,2.0,,,,2.3917080000000004,48.875716,2018,10,False
774412,2334539,2018-1018259,2018-10-05,Vente,828000.0,7.0,,ALL GABRIELLE DESTREES,3906,75019.0,75119,Paris 19e Arrondissement,75,107.01,,,,,2,2.0,Appartement,106.0,5.0,,,,2.3793130000000002,48.873228999999995,2018,10,False
774413,2334540,2018-1018260,2018-09-20,Vente,210000.0,82.0,,AV DE FLANDRE,3659,75019.0,75119,Paris 19e Arrondissement,75,26.32,,,,,1,2.0,Appartement,30.0,2.0,,,,2.375954,48.889462,2018,9,False
774414,2334541,2018-1018261,2018-09-27,Vente,209000.0,8.0,,RUE CAVENDISH,1625,75019.0,75119,Paris 19e Arrondissement,75,24.58,,,,,1,2.0,Appartement,25.0,1.0,,,,2.38088,48.882275,2018,9,False
774415,2334542,2018-1018262,2018-10-09,Vente,387500.0,58.0,,RUE REBEVAL,8076,75019.0,75119,Paris 19e Arrondissement,75,41.07,,,,,2,2.0,Appartement,35.0,2.0,,,,2.38043,48.874571,2018,10,False
774416,2334543,2018-1018263,2018-10-17,Vente,208400.0,57.0,,RUE JULIEN LACROIX,5112,75020.0,75120,Paris 20e Arrondissement,75,21.19,,,,,2,2.0,Appartement,20.0,1.0,,,,2.383982,48.870293,2018,10,False
774417,2334544,2018-1018264,2018-10-08,Vente,130000.0,92.0,,RUE REBEVAL,8076,75019.0,75119,Paris 19e Arrondissement,75,11.89,,,,,1,2.0,Appartement,19.0,0.0,,,,2.382792,48.873659,2018,10,False
774418,2334545,2018-1018265,2018-10-10,Vente,180000.0,29.0,,RUE PIXERECOURT,7504,75020.0,75120,Paris 20e Arrondissement,75,22.84,,,,,1,2.0,Appartement,21.0,1.0,,,,2.395593,48.871846000000005,2018,10,False
774420,2334547,2018-1018267,2018-10-12,Vente,292800.0,139.0,,RUE DE BAGNOLET,0626,75020.0,75120,Paris 20e Arrondissement,75,32.44,,,,,2,2.0,Appartement,31.0,2.0,,,,2.4056919999999997,48.862009,2018,10,False
774421,2334549,2018-1018268,2018-10-19,Vente,230000.0,9.0,,ALL GABRIELLE DESTREES,3906,75019.0,75119,Paris 19e Arrondissement,75,34.17,,,,,2,2.0,Appartement,34.0,1.0,,,,2.3793130000000002,48.873228999999995,2018,10,False
774422,2334552,2018-1018270,2018-10-04,Vente,300000.0,1.0,,RUE JANSSEN,4816,75019.0,75119,Paris 19e Arrondissement,75,45.36,,,,,2,2.0,Appartement,43.0,2.0,,,,2.396643,48.878898,2018,10,False
774423,2334553,2018-1018271,2018-10-09,Vente,200000.0,1.0,,PAS DAGORNO,2510,75020.0,75120,Paris 20e Arrondissement,75,,,,,,1,2.0,Appartement,24.0,1.0,,,,2.404464,48.855771999999995,2018,10,False
774424,2334556,2018-1018273,2018-10-10,Vente,223619.0,26.0,,RUE ORFILA,6924,75020.0,75120,Paris 20e Arrondissement,75,24.19,,,,,2,2.0,Appartement,15.0,2.0,,,,2.3959349999999997,48.865924,2018,10,False
774426,2334560,2018-1018276,2018-09-26,Vente,620000.0,54.0,,RUE PETIT,7314,75019.0,75119,Paris 19e Arrondissement,75,103.39,,,,,2,2.0,Appartement,103.0,5.0,,,,2.38426,48.884852,2018,9,False
774427,2334561,2018-1018277,2018-10-10,Vente,140000.0,16.0,,RUE STENDHAL,9085,75020.0,75120,Paris 20e Arrondissement,75,,,,,,1,2.0,Appartement,15.0,2.0,,,,2.40225,48.861612,2018,10,False
774428,2334562,2018-1018278,2018-10-08,Vente,235000.0,142.0,,BD DE LA VILLETTE,9838,75019.0,75119,Paris 19e Arrondissement,75,27.79,,,,,2,2.0,Appartement,28.0,2.0,,,,2.370821,48.879179,2018,10,False
774429,2334564,2018-1018280,2018-10-05,Vente,125000.0,18.0,,AV SECRETAN,8896,75019.0,75119,Paris 19e Arrondissement,75,19.4,,,,,2,2.0,Appartement,18.0,1.0,,,,2.371534,48.881797,2018,10,False
774430,2334565,2018-1018281,2018-10-15,Vente,710000.0,36.0,,RUE PLANCHAT,7512,75020.0,75120,Paris 20e Arrondissement,75,78.46,,,,,2,2.0,Appartement,85.0,4.0,,,,2.397907,48.8545,2018,10,False
774431,2334567,2018-1018282,2018-10-16,Vente,280000.0,173.0,,RUE DE BAGNOLET,0626,75020.0,75120,Paris 20e Arrondissement,75,47.06,,,,,2,2.0,Appartement,48.0,2.0,,,,2.407405,48.864184,2018,10,False
774433,2334571,2018-1018285,2018-09-24,Vente,123000.0,37.0,,RUE PLANCHAT,7512,75020.0,75120,Paris 20e Arrondissement,75,14.94,,,,,2,2.0,Appartement,16.0,1.0,,,,2.397831,48.854141,2018,9,False
774434,2334574,2018-1018287,2018-10-10,Vente,185000.0,7.0,,RUE PIERRE BAYLE,7409,75020.0,75120,Paris 20e Arrondissement,75,20.08,,,,,2,2.0,Appartement,32.0,2.0,,,,2.390392,48.858924,2018,10,False
774435,2334576,2018-1018288,2018-10-19,Vente,463000.0,72.0,,RUE ARCHEREAU,0415,75019.0,75119,Paris 19e Arrondissement,75,68.49,,,,,2,2.0,Appartement,67.0,3.0,,,,2.377122,48.892433000000004,2018,10,False
774436,2334577,2018-1018289,2018-10-16,Vente,220000.0,85.0,,AV SIMON BOLIVAR,8978,75019.0,75119,Paris 19e Arrondissement,75,25.7,,,,,3,2.0,Appartement,26.0,1.0,,,,2.374499,48.876575,2018,10,False
774437,2334580,2018-1018291,2018-09-25,Vente,268538.0,6.0,,RUE MICHEL DE BOURGES,6332,75020.0,75120,Paris 20e Arrondissement,75,31.75,,,,,2,2.0,Appartement,34.0,1.0,,,,2.400378,48.853851,2018,9,False
774438,2334581,2018-1018292,2018-10-16,Vente,270000.0,100.0,,RUE DE MEAUX,6236,75019.0,75119,Paris 19e Arrondissement,75,31.01,,,,,2,2.0,Appartement,30.0,1.0,,,,2.380547,48.884948,2018,10,False
774439,2334584,2018-1018294,2018-10-17,Vente,244570.0,27.0,,RUE MELINGUE,6257,75019.0,75119,Paris 19e Arrondissement,75,,23.09,,,,2,2.0,Appartement,22.0,1.0,,,,2.3854330000000004,48.876165,2018,10,False
774440,2334585,2018-1018295,2018-10-04,Vente,240000.0,91.0,,RUE DES PYRENEES,7904,75020.0,75120,Paris 20e Arrondissement,75,28.07,,,,,2,2.0,Appartement,28.0,1.0,,,,2.405032,48.854403999999995,2018,10,False
774441,2334586,2018-1018296,2018-10-09,Vente,260000.0,70.0,,BD DE MENILMONTANT,6267,75020.0,75120,Paris 20e Arrondissement,75,37.53,,,,,1,2.0,Appartement,40.0,3.0,,,,2.386907,48.864137,2018,10,False
774442,2334588,2018-1018298,2018-09-28,Vente,283000.0,49.0,,RUE DES MARAICHERS,5985,75020.0,75120,Paris 20e Arrondissement,75,39.75,,,,,1,2.0,Appartement,41.0,2.0,,,,2.406556,48.852286,2018,9,False
774443,2334589,2018-1018299,2018-09-27,Vente,260000.0,68.0,,AV DE FLANDRE,3659,75019.0,75119,Paris 19e Arrondissement,75,29.17,,,,,1,2.0,Appartement,28.0,2.0,,,,2.375136,48.888664,2018,9,False
774444,2334591,2018-1018301,2018-10-02,Vente,478000.0,89.0,,RUE DE L OURCQ,6980,75019.0,75119,Paris 19e Arrondissement,75,,74.85,,,,2,2.0,Appartement,75.0,4.0,,,,2.377122,48.892433000000004,2018,10,False
774445,2334593,2018-1018302,2018-09-20,Vente,120000.0,5.0,,RUE JOUYE ROUVE,5046,75020.0,75120,Paris 20e Arrondissement,75,16.6,,,,,1,2.0,Appartement,28.0,1.0,,,,2.38302,48.873024,2018,9,False
774446,2334597,2018-1018305,2018-09-14,Vente,321000.0,5.0,,RUE DES ENVIERGES,3293,75020.0,75120,Paris 20e Arrondissement,75,,33.85,,,,2,2.0,Appartement,30.0,2.0,,,,2.385969,48.871812,2018,9,False
774447,2334602,2018-1018308,2018-10-12,Vente,465000.0,89.0,,AV GAMBETTA,3933,75020.0,75120,Paris 20e Arrondissement,75,53.94,,,,,2,2.0,Appartement,53.0,2.0,,,,2.399035,48.865944,2018,10,False
774449,2334605,2018-1018311,2018-09-27,Vente,265000.0,55.0,,AV SIMON BOLIVAR,8978,75019.0,75119,Paris 19e Arrondissement,75,29.33,,,,,1,2.0,Appartement,31.0,1.0,,,,2.3788650000000002,48.87612,2018,9,False
774450,2334608,2018-1018313,2018-10-01,Vente,500000.0,8.0,,BD DE MENILMONTANT,6267,75020.0,75120,Paris 20e Arrondissement,75,57.15,,,,,2,2.0,Appartement,56.0,3.0,,,,2.3900240000000004,48.858745,2018,10,False
774451,2334609,2018-1018314,2018-10-17,Vente,385000.0,3.0,B,RUE CARDUCCI,1552,75019.0,75119,Paris 19e Arrondissement,75,39.02,,,,,1,2.0,Appartement,38.0,2.0,,,,2.387348,48.877171000000004,2018,10,False
774452,2334610,2018-1018315,2018-10-11,Vente,400000.0,3.0,,AV JEAN JAURES,4903,75019.0,75119,Paris 19e Arrondissement,75,51.08,,,,,2,2.0,Appartement,51.0,3.0,,,,2.371243,48.883344,2018,10,False
